isbn13,titre,auteur_prenom,auteur_nom,date_publication,nb_pages,lien google book,recherche google,cover
9782259263337,Dictionnaire amoureux de la géopolitique,Hubert,VEDRINE,11/02/2021,528,https://www.google.fr/books/edition/_/Vl49zgEACAAJ?hl=fr,https://www.google.com/search?q=9782259263337,https://inventaire.io/img/entities/2a2e80cf2ed1744a0addad49ce6b00f147e563be
9782709615211,Le guide des voyages en cargo,Hugo,Verlomme,01/11/1994,,https://www.google.fr/books/edition/_/ClBOJwAACAAJ?hl=fr,https://www.google.com/search?q=9782709615211,https://inventaire.io/img/entities/b902846be6546ab7e48b74af0cec018f28cc386a
9782020124119,La Grèce ancienne 1,Jean-Pierre,Vernant,01/10/1990,255,https://www.google.fr/books/edition/_/y53WAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782020124119,https://inventaire.io/img/entities/a68e6718d59f23f0b16228461aa2a9014c22d552
9782020131377,"La Grèce ancienne, tome 3",Jean-Pierre,Vernant,02/11/1992,338,https://www.google.fr/books/edition/_/Pp7WAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782020131377,https://inventaire.io/img/entities/b6846ca336567cf4fd78c2857e45adc72bfa1538
9782707116123,Mythe et tragédie en Grèce ancienne,Vernant,Vernant,02/04/1986,184,https://www.google.fr/books/edition/_/3UBJAAAAYAAJ?hl=fr,https://www.google.com/search?q=9782707116123,https://inventaire.io/img/entities/23fcd028e2b99d7cc34cdfced79ca881a4451e55
9782707120151,Mythe et pensée chez les Grecs,Jean,Vernant,01/12/1990,428,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782707120151,https://inventaire.io/img/entities/0873a512bb47e98ae3790dd5e727fcb5e9f62f6c
9782012351189,Paris au XXe siècle,Jules,Verne,14/09/1994,216,https://www.google.fr/books/edition/_/9bA6AAAACAAJ?hl=fr,https://www.google.com/search?q=9782012351189,
9782253140870,L'écume des jours,Boris,Vian,05/06/2002,315,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782253140870,https://inventaire.io/img/entities/5db07067c3298c91b8979cdfcf500ea28a375b96
9782080816313,"Chine, la grande statuaire. suivi de Les origines de la statuaire de Chine",segalen,victor,04/01/1999,237,https://www.google.fr/books/edition/_/W6lSAAAACAAJ?hl=fr,https://www.google.com/search?q=9782080816313,https://inventaire.io/img/entities/34c9f84159eea48533467637649348fef977cce5
9782738102232,Celui qui parlait presque,Jean-Didier,Vincent,13/10/1993,300,https://www.google.fr/books/edition/_/2eRDTkpnnikC?hl=fr,https://www.google.com/search?q=9782738102232,https://inventaire.io/img/entities/404adc0616a66be4b7dbeb71e96580b3bd8e646e
9782259197014,Nulle part qu'à Venise,Alain,Vircondelet,06/11/2003,316,https://www.google.fr/books/edition/_/PRJ-QgAACAAJ?hl=fr,https://www.google.com/search?q=9782259197014,https://inventaire.io/img/entities/ba02988ffacb128e1d5a049fd67f6f3db7fdbfa7
9782870091142,Les dix livres d'architecture,Vitruve,Vitruve,01/04/1995,370,https://www.google.fr/books/edition/_/nyIN_oDJioEC?hl=fr,https://www.google.com/search?q=9782870091142,https://inventaire.io/img/entities/1694af17e751f6b2663827df4f4d3a9eabd8a0a9
9782266023443,Futur Parfait,Van,vogt,26/01/1999,,https://www.google.fr/books/edition/_/3gQtHAAACAAJ?hl=fr,https://www.google.com/search?q=9782266023443,https://inventaire.io/img/entities/8524d7a744fcd7e180b567dd48095ab7e141eee0
9782277114390,Les armureries d'Isher,A-E,Vogt,04/01/1999,215,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782277114390,https://inventaire.io/img/entities/5e56211e4abcb575ee9759d7b56fdc4e3aacf2aa
9782277114963,Destination Univers,A-E,Vogt,04/01/1999,305,https://www.google.fr/books/edition/_/wHTTGAAACAAJ?hl=fr,https://www.google.com/search?q=9782277114963,https://inventaire.io/img/entities/e51f643327c51bb74d69fdb47d9a815f0077d8ad
9782277123972,Les joueurs du Ā,A-E,Vogt,17/09/1998,304,https://www.google.fr/books/edition/_/_KEqAQAACAAJ?hl=fr,https://www.google.com/search?q=9782277123972,https://inventaire.io/img/entities/0a7320d01d28c8406798141d52cd97bec0b5da0e
9782277133629,Le monde des Ā,A-E,Vogt,26/02/2001,,https://www.google.fr/books/edition/_/2mitPQAACAAJ?hl=fr,https://www.google.com/search?q=9782277133629,https://inventaire.io/img/entities/6289efa183a8cf1514619145fb40e27a8a34c254
9782277210825,Les Monstres,A.E.,Vogt,04/01/1999,186,https://www.google.fr/books/edition/_/R-x6GQAACAAJ?hl=fr,https://www.google.com/search?q=9782277210825,https://inventaire.io/img/entities/a5615d84e8b9b8c8d2a5ad11c50cdeeaec72d9dd
9782277216018,la fin du Ā,A-E,Vogt,04/01/1999,,https://www.google.fr/books/edition/_/0s9ZAAAACAAJ?hl=fr,https://www.google.com/search?q=9782277216018,https://inventaire.io/img/entities/a23dde0dd9447b2ffee7124abc4920c6d24271de
9782253098089,Candide,Voltaire,Voltaire,01/09/1995,223,https://www.google.fr/books/edition/_/NqV0PwAACAAJ?hl=fr,https://www.google.com/search?q=9782253098089,https://inventaire.io/img/entities/d1be6fad64be98587ebc417cec4122bef9fb5cb2
9782070718993,Le grand guide du Portugal,Bibliothèque,voyageur,01/01/1990,362,https://www.google.fr/books/edition/_/cJtBOQAACAAJ?hl=fr,https://www.google.com/search?q=9782070718993,https://inventaire.io/img/entities/e7642af7985d5d03eba12088c5ebdb90ef865428
9782876789982,Le Yangtsé sacrifié,Wei-Wei,Wei-Wei,16/04/2004,240,https://www.google.fr/books/edition/_/UU58GQAACAAJ?hl=fr,https://www.google.com/search?q=9782876789982,https://inventaire.io/img/entities/c13e1730708fd738ea8f2b3ce71925704758a24e
9782253111467,L'arbre des possibles,Bernard,Werber,02/11/2004,275,https://www.google.fr/books/edition/_/TuUXAAAACAAJ?hl=fr,https://www.google.com/search?q=9782253111467,https://inventaire.io/img/entities/f02a571dc9e76c1099d6bbd8f6aa2e5ed1d53b60
9782253084495,L'esprit nomade,Kenneth,White,24/09/2008,448,https://www.google.fr/books/edition/_/exRmPwAACAAJ?hl=fr,https://www.google.com/search?q=9782253084495,https://inventaire.io/img/entities/d25f69076c891816c125f58d77e1950f0100aaa6
9782020285216,Tous les fleuves vont à la mer,Elie,Wiesel,16/10/1996,640,https://www.google.fr/books/edition/_/FBvnGQAACAAJ?hl=fr,https://www.google.com/search?q=9782020285216,https://inventaire.io/img/entities/3c134a5a52cb34801fafdaab505d354f4e9333ae
9782020339216,Et la mer n'est pas remplie,Elie,Wiesel,17/04/1998,640,https://www.google.fr/books/edition/_/7dFDAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782020339216,https://inventaire.io/img/entities/e74b89e31ac07777327a5d73d5d04897bdd967ce
9782253030577,Les vagues,Virginia,Woolf,11/01/2012,286,https://www.google.fr/books/edition/_/kyiVHAAACAAJ?hl=fr,https://www.google.com/search?q=9782253030577,https://inventaire.io/img/entities/9af439586aacd83e8a671396bab2458db37a7fac
9782757804513,Le livre d'un homme seul,Gao,Xingjian,02/01/2008,,https://www.google.fr/books/edition/_/5_37OwAACAAJ?hl=fr,https://www.google.com/search?q=9782757804513,https://inventaire.io/img/entities/5b68d3132962cb5d19c00dfde7e903148b77d8cd
9782020314367,Cent éléphants sur un brin d'herbe : enseignement de sagesse,Dalai,XIV,02/02/1997,,https://www.google.fr/books/edition/_/RFyiAAAACAAJ?hl=fr,https://www.google.com/search?q=9782020314367,https://inventaire.io/img/entities/3223ff57b202a55f11104ff44caf56edc506cf2f
9782862604787,Les Turcs,Stéphane,Yérasimos,30/09/1994,213,https://www.google.fr/books/edition/_/7iFpAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782862604787,https://inventaire.io/img/entities/7cd7ceb256ba201d94ad8218e5c6baa1cc5c5a35
9782228886987,"C'est encore loin, la Chine ?",Gavin,Young,01/10/1993,571,https://www.google.fr/books/edition/_/xJe2AAAACAAJ?hl=fr,https://www.google.com/search?q=9782228886987,https://inventaire.io/img/entities/cc49575615a2c5a1e96f5aa5e6b647bccb030056
9782877306065,La mort à demi-mots,Kim,Young-Ha,,,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782877306065,https://inventaire.io/img/entities/216ad580fc2e04a862631433a625e763fa26d3d8
9782746700970,La route du jade,Thierry,Zarcone,31/03/2001,168,https://www.google.fr/books/edition/_/SLG1PQAACAAJ?hl=fr,https://www.google.com/search?q=9782746700970,https://inventaire.io/img/entities/20ffbbc3e02b1322b426d89902c38b473f70452f
9782862607368,"Boukhara l'interdite, 1830-1888",Thierry,Zarcone,02/10/1997,192,https://www.google.fr/books/edition/_/d39dPQAACAAJ?hl=fr,https://www.google.com/search?q=9782862607368,https://inventaire.io/img/entities/ea8f945344694cfd6ce11699863e4feeff0a2c84
9782130450009,Montaigne,Stéfan,Zweig,01/06/1995,128,https://www.google.fr/books/edition/_/TYfUQAAACAAJ?hl=fr,https://www.google.com/search?q=9782130450009,https://inventaire.io/img/entities/8ef00e7a812b6c45f9d2982fd9acb9f9b9cc00d5
9782246347231,La peur,Stefan,Zweig,18/04/2002,227,https://www.google.fr/books/edition/_/1923oAEACAAJ?hl=fr,https://www.google.com/search?q=9782246347231,https://inventaire.io/img/entities/165c0b4c80651336bfd5d532ca87f6f9922d4f89
9782253057840,Le joueur d'échecs,Stefan,Zweig,01/01/1991,94,https://www.google.fr/books/edition/_/u2DhoQEACAAJ?hl=fr,https://www.google.com/search?q=9782253057840,https://inventaire.io/img/entities/f9d14d6eaeffa9366401a1f044270d8bb5307273
9782253095286,Clarissa,Stéfan,Zweig,01/04/1995,187,https://www.google.fr/books/edition/_/nAixPAAACAAJ?hl=fr,https://www.google.com/search?q=9782253095286,https://inventaire.io/img/entities/d6aa89ed58eb166179cb71821ecbb1806d251ed6
9782253140405,Le monde d'hier,Stefan,Zweig,01/11/1996,506,https://www.google.fr/books/edition/_/EX1MHAAACAAJ?hl=fr,https://www.google.com/search?q=9782253140405,https://inventaire.io/img/entities/912983a4b1b7b55b82eeedbdeb6079d7af150cb5
9782253161875,Magellan,Stefan,Zweig,07/03/2012,288,https://www.google.fr/books/edition/_/B3hfuAAACAAJ?hl=fr,https://www.google.com/search?q=9782253161875,https://inventaire.io/img/entities/1148374bf3ddb448b29295fe4de07da4b953c504
9782070389445,Diego et Frida,,,14/09/1995,308,https://www.google.fr/books/edition/_/mukYAAAAYAAJ?hl=fr,https://www.google.com/search?q=9782070389445,https://inventaire.io/img/entities/ba6d8a530bf83e365b0b68bb390bc58ecef87114
9782218717161,La conjugaison pour tous : dictionnaire de 12000 verbes,,,01/09/1997,167,https://www.google.fr/books/edition/_/7jJg0AEACAAJ?hl=fr,https://www.google.com/search?q=9782218717161,https://inventaire.io/img/entities/4bf20cd34436d2abecc408fde675b251bb594b08
9782876785267,La montagne de l'âme,,,20/01/2000,672,https://www.google.fr/books/edition/_/v1GsQgAACAAJ?hl=fr,https://www.google.com/search?q=9782876785267,https://inventaire.io/img/entities/b0d8f173befaa4eed088aaf79a67819895be70ba
9789996372742,The Angkor Guidebook,,,,,https://www.google.fr/books/edition/_/J-YWwQEACAAJ?hl=fr,https://www.google.com/search?q=9789996372742,https://inventaire.io/img/entities/4ac3c61ac2083f73b0b9372814096d5694037a27
